neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,brain_region,cell_type,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,upload_date,deposition_date,shrinkage_reported,shrinkage_corrected,reported_value,reported_xy,reported_z,corrected_value,corrected_xy,corrected_z,soma_surface,surface,volume,slicing_thickness,min_age,max_age,min_weight,max_weight,png_url,reference_pmid,reference_doi,physical_Integrity,_links,swc_source_url,swc_standardized_url,neuron_page_url,species_score,quality_score,suitability_score
112904,e2-12_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,948.154,426.494,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-12_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112904""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112904""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112904""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-12_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-12_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-12_1,0,0,0
112905,e2-24,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1311.95,514.677,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-24.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112905""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112905""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112905""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-24.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-24.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-24,0,0,0
112906,e2-4_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1480.86,652.776,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-4_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112906""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112906""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112906""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-4_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-4_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-4_1,0,0,0
112907,d2-2_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,856.868,449.172,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-2_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112907""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112907""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112907""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-2_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-2_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-2_1,0,0,0
112908,d2-42,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1373.81,597.888,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-42.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112908""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112908""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112908""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-42.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-42.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-42,0,0,0
112900,d2-32,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,990.672,462.931,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-32.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112900""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112900""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112900""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-32.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-32.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-32,0,0,0
112943,e2-10_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,936.385,494.215,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-10_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112943""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112943""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112943""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-10_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-10_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-10_1,0,0,0
112944,d2-25,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1681.31,783.445,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-25.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112944""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112944""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112944""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-25.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-25.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-25,0,0,0
112945,d2-35,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,923.773,359.676,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-35.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112945""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112945""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112945""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-35.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-35.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-35,0,0,0
112946,e2-15,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1288.98,614.734,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-15.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112946""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112946""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112946""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-15.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-15.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-15,0,0,0
112947,e2-6_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,891.799,386.622,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-6_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112947""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112947""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112947""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-6_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-6_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-6_1,0,0,0
112948,e2-43,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1168.37,399.614,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-43.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112948""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112948""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112948""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-43.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-43.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-43,0,0,0
112949,e2-31,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,719.689,296.906,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-31.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112949""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112949""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112949""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-31.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-31.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-31,0,0,0
112925,d2-28,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,837.392,406.145,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-28.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112925""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112925""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112925""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-28.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-28.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-28,0,0,0
112951,e2-28,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,896.229,382.033,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-28.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112951""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112951""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112951""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-28.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-28.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-28,0,0,0
112952,e2-38,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,889.005,331.177,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-38.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112952""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112952""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112952""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-38.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-38.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-38,0,0,0
112953,d2-37,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1118.89,427.884,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-37.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112953""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112953""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112953""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-37.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-37.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-37,0,0,0
112954,d2-27,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1142.74,510.512,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-27.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112954""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112954""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112954""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-27.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-27.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-27,0,0,0
112955,d2-12_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,821.76,332.013,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-12_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112955""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112955""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112955""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-12_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-12_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-12_1,0,0,0
