condition,current_pA,time_ms,voltage_mV,ina_mA_cm2,ikdr_mA_cm2
rheobase,18.0,325.5000,-59.942756,-0.000583453242,0.000350462436
rheobase,18.0,325.6000,-59.942751,-0.00058345378,0.000350463253
rheobase,18.0,325.7000,-59.942746,-0.000583454317,0.000350464068
rheobase,18.0,325.8000,-59.942741,-0.000583454854,0.000350464882
rheobase,18.0,325.9000,-59.942736,-0.000583455389,0.000350465694
rheobase,18.0,326.0000,-59.942731,-0.000583455923,0.000350466505
rheobase,18.0,326.1000,-59.942727,-0.000583456456,0.000350467314
rheobase,18.0,326.2000,-59.942722,-0.000583456988,0.000350468122
rheobase,18.0,326.3000,-59.942717,-0.000583457519,0.000350468928
rheobase,18.0,326.4000,-59.942712,-0.000583458049,0.000350469733
rheobase,18.0,326.5000,-59.942707,-0.000583458578,0.000350470537
rheobase,18.0,326.6000,-59.942702,-0.000583459106,0.000350471339
rheobase,18.0,326.7000,-59.942698,-0.000583459633,0.000350472139
rheobase,18.0,326.8000,-59.942693,-0.00058346016,0.000350472938
rheobase,18.0,326.9000,-59.942688,-0.000583460685,0.000350473736
rheobase,18.0,327.0000,-59.942683,-0.000583461209,0.000350474532
rheobase,18.0,327.1000,-59.942679,-0.000583461732,0.000350475326
rheobase,18.0,327.2000,-59.942674,-0.000583462255,0.000350476119
rheobase,18.0,327.3000,-59.942669,-0.000583462776,0.000350476911
rheobase,18.0,327.4000,-59.942664,-0.000583463297,0.000350477701
rheobase,18.0,327.5000,-59.942660,-0.000583463816,0.00035047849
rheobase,18.0,327.6000,-59.942655,-0.000583464334,0.000350479277
rheobase,18.0,327.7000,-59.942650,-0.000583464852,0.000350480063
rheobase,18.0,327.8000,-59.942646,-0.000583465368,0.000350480847
rheobase,18.0,327.9000,-59.942641,-0.000583465884,0.00035048163
rheobase,18.0,328.0000,-59.942636,-0.000583466399,0.000350482412
rheobase,18.0,328.1000,-59.942632,-0.000583466912,0.000350483192
rheobase,18.0,328.2000,-59.942627,-0.000583467425,0.000350483971
rheobase,18.0,328.3000,-59.942622,-0.000583467937,0.000350484748
rheobase,18.0,328.4000,-59.942618,-0.000583468448,0.000350485524
rheobase,18.0,328.5000,-59.942613,-0.000583468958,0.000350486298
rheobase,18.0,328.6000,-59.942608,-0.000583469466,0.000350487071
rheobase,18.0,328.7000,-59.942604,-0.000583469974,0.000350487842
rheobase,18.0,328.8000,-59.942599,-0.000583470482,0.000350488612
rheobase,18.0,328.9000,-59.942594,-0.000583470988,0.000350489381
rheobase,18.0,329.0000,-59.942590,-0.000583471493,0.000350490148
rheobase,18.0,329.1000,-59.942585,-0.000583471997,0.000350490914
rheobase,18.0,329.2000,-59.942581,-0.0005834725,0.000350491679
rheobase,18.0,329.3000,-59.942576,-0.000583473003,0.000350492442
rheobase,18.0,329.4000,-59.942572,-0.000583473504,0.000350493203
rheobase,18.0,329.5000,-59.942567,-0.000583474005,0.000350493964
rheobase,18.0,329.6000,-59.942562,-0.000583474504,0.000350494722
rheobase,18.0,329.7000,-59.942558,-0.000583475003,0.00035049548
rheobase,18.0,329.8000,-59.942553,-0.000583475501,0.000350496236
rheobase,18.0,329.9000,-59.942549,-0.000583475998,0.00035049699
rheobase,18.0,330.0000,-59.942544,-0.000583476494,0.000350497744
rheobase,18.0,330.1000,-59.942540,-0.000583476989,0.000350498496
rheobase,18.0,330.2000,-59.942535,-0.000583477483,0.000350499246
rheobase,18.0,330.3000,-59.942531,-0.000583477976,0.000350499995
rheobase,18.0,330.4000,-59.942526,-0.000583478468,0.000350500743
rheobase,18.0,330.5000,-59.942522,-0.000583478959,0.000350501489
rheobase,18.0,330.6000,-59.942517,-0.00058347945,0.000350502234
rheobase,18.0,330.7000,-59.942513,-0.000583479939,0.000350502978
rheobase,18.0,330.8000,-59.942509,-0.000583480428,0.00035050372
rheobase,18.0,330.9000,-59.942504,-0.000583480916,0.000350504461
rheobase,18.0,331.0000,-59.942500,-0.000583481402,0.000350505201
rheobase,18.0,331.1000,-59.942495,-0.000583481888,0.000350505939
rheobase,18.0,331.2000,-59.942491,-0.000583482373,0.000350506675
rheobase,18.0,331.3000,-59.942486,-0.000583482857,0.000350507411
rheobase,18.0,331.4000,-59.942482,-0.000583483341,0.000350508145
rheobase,18.0,331.5000,-59.942478,-0.000583483823,0.000350508878
rheobase,18.0,331.6000,-59.942473,-0.000583484304,0.000350509609
rheobase,18.0,331.7000,-59.942469,-0.000583484785,0.000350510339
rheobase,18.0,331.8000,-59.942465,-0.000583485265,0.000350511068
rheobase,18.0,331.9000,-59.942460,-0.000583485743,0.000350511795
rheobase,18.0,332.0000,-59.942456,-0.000583486221,0.000350512521
rheobase,18.0,332.1000,-59.942452,-0.000583486698,0.000350513246
rheobase,18.0,332.2000,-59.942447,-0.000583487174,0.000350513969
rheobase,18.0,332.3000,-59.942443,-0.000583487649,0.000350514691
rheobase,18.0,332.4000,-59.942439,-0.000583488124,0.000350515412
rheobase,18.0,332.5000,-59.942434,-0.000583488597,0.000350516131
rheobase,18.0,332.6000,-59.942430,-0.00058348907,0.000350516849
rheobase,18.0,332.7000,-59.942426,-0.000583489542,0.000350517566
rheobase,18.0,332.8000,-59.942421,-0.000583490012,0.000350518281
rheobase,18.0,332.9000,-59.942417,-0.000583490482,0.000350518996
rheobase,18.0,333.0000,-59.942413,-0.000583490952,0.000350519708
rheobase,18.0,333.1000,-59.942409,-0.00058349142,0.00035052042
rheobase,18.0,333.2000,-59.942404,-0.000583491887,0.00035052113
rheobase,18.0,333.3000,-59.942400,-0.000583492354,0.000350521839
rheobase,18.0,333.4000,-59.942396,-0.000583492819,0.000350522546
rheobase,18.0,333.5000,-59.942392,-0.000583493284,0.000350523252
rheobase,18.0,333.6000,-59.942387,-0.000583493748,0.000350523957
rheobase,18.0,333.7000,-59.942383,-0.000583494211,0.000350524661
rheobase,18.0,333.8000,-59.942379,-0.000583494673,0.000350525363
rheobase,18.0,333.9000,-59.942375,-0.000583495135,0.000350526064
rheobase,18.0,334.0000,-59.942371,-0.000583495595,0.000350526764
rheobase,18.0,334.1000,-59.942366,-0.000583496055,0.000350527463
rheobase,18.0,334.2000,-59.942362,-0.000583496513,0.00035052816
rheobase,18.0,334.3000,-59.942358,-0.000583496971,0.000350528856
rheobase,18.0,334.4000,-59.942354,-0.000583497428,0.00035052955
rheobase,18.0,334.5000,-59.942350,-0.000583497885,0.000350530244
rheobase,18.0,334.6000,-59.942346,-0.00058349834,0.000350530936
rheobase,18.0,334.7000,-59.942342,-0.000583498795,0.000350531627
rheobase,18.0,334.8000,-59.942337,-0.000583499248,0.000350532316
rheobase,18.0,334.9000,-59.942333,-0.000583499701,0.000350533004
rheobase,18.0,335.0000,-59.942329,-0.000583500153,0.000350533691
rheobase,18.0,335.1000,-59.942325,-0.000583500604,0.000350534377
rheobase,18.0,335.2000,-59.942321,-0.000583501055,0.000350535062
rheobase,18.0,335.3000,-59.942317,-0.000583501504,0.000350535745
rheobase,18.0,335.4000,-59.942313,-0.000583501953,0.000350536427
rheobase,18.0,335.5000,-59.942309,-0.000583502401,0.000350537107
rheobase,18.0,335.6000,-59.942305,-0.000583502848,0.000350537787
rheobase,18.0,335.7000,-59.942301,-0.000583503294,0.000350538465
rheobase,18.0,335.8000,-59.942297,-0.00058350374,0.000350539142
rheobase,18.0,335.9000,-59.942292,-0.000583504184,0.000350539818
rheobase,18.0,336.0000,-59.942288,-0.000583504628,0.000350540492
rheobase,18.0,336.1000,-59.942284,-0.000583505071,0.000350541165
rheobase,18.0,336.2000,-59.942280,-0.000583505513,0.000350541837
rheobase,18.0,336.3000,-59.942276,-0.000583505954,0.000350542508
rheobase,18.0,336.4000,-59.942272,-0.000583506395,0.000350543177
rheobase,18.0,336.5000,-59.942268,-0.000583506834,0.000350543846
rheobase,18.0,336.6000,-59.942264,-0.000583507273,0.000350544513
rheobase,18.0,336.7000,-59.942260,-0.000583507711,0.000350545179
rheobase,18.0,336.8000,-59.942256,-0.000583508148,0.000350545843
rheobase,18.0,336.9000,-59.942252,-0.000583508585,0.000350546506
rheobase,18.0,337.0000,-59.942248,-0.00058350902,0.000350547169
rheobase,18.0,337.1000,-59.942245,-0.000583509455,0.00035054783
rheobase,18.0,337.2000,-59.942241,-0.000583509889,0.000350548489
rheobase,18.0,337.3000,-59.942237,-0.000583510322,0.000350549148
rheobase,18.0,337.4000,-59.942233,-0.000583510755,0.000350549805
rheobase,18.0,337.5000,-59.942229,-0.000583511186,0.000350550461
rheobase,18.0,337.6000,-59.942225,-0.000583511617,0.000350551116
rheobase,18.0,337.7000,-59.942221,-0.000583512047,0.00035055177
rheobase,18.0,337.8000,-59.942217,-0.000583512476,0.000350552422
rheobase,18.0,337.9000,-59.942213,-0.000583512905,0.000350553073
rheobase,18.0,338.0000,-59.942209,-0.000583513332,0.000350553723
rheobase,18.0,338.1000,-59.942205,-0.000583513759,0.000350554372
rheobase,18.0,338.2000,-59.942201,-0.000583514185,0.00035055502
rheobase,18.0,338.3000,-59.942198,-0.00058351461,0.000350555666
rheobase,18.0,338.4000,-59.942194,-0.000583515035,0.000350556312
rheobase,18.0,338.5000,-59.942190,-0.000583515458,0.000350556956
rheobase,18.0,338.6000,-59.942186,-0.000583515881,0.000350557599
rheobase,18.0,338.7000,-59.942182,-0.000583516303,0.00035055824
rheobase,18.0,338.8000,-59.942178,-0.000583516725,0.000350558881
rheobase,18.0,338.9000,-59.942175,-0.000583517145,0.00035055952
rheobase,18.0,339.0000,-59.942171,-0.000583517565,0.000350560158
rheobase,18.0,339.1000,-59.942167,-0.000583517984,0.000350560795
rheobase,18.0,339.2000,-59.942163,-0.000583518402,0.000350561431
rheobase,18.0,339.3000,-59.942159,-0.00058351882,0.000350562066
rheobase,18.0,339.4000,-59.942156,-0.000583519236,0.000350562699
rheobase,18.0,339.5000,-59.942152,-0.000583519652,0.000350563332
rheobase,18.0,339.6000,-59.942148,-0.000583520067,0.000350563963
rheobase,18.0,339.7000,-59.942144,-0.000583520482,0.000350564593
rheobase,18.0,339.8000,-59.942140,-0.000583520895,0.000350565222
rheobase,18.0,339.9000,-59.942137,-0.000583521308,0.000350565849
rheobase,18.0,340.0000,-59.942133,-0.00058352172,0.000350566476
rheobase,18.0,340.1000,-59.942129,-0.000583522131,0.000350567101
rheobase,18.0,340.2000,-59.942125,-0.000583522542,0.000350567726
rheobase,18.0,340.3000,-59.942122,-0.000583522952,0.000350568349
rheobase,18.0,340.4000,-59.942118,-0.000583523361,0.000350568971
rheobase,18.0,340.5000,-59.942114,-0.000583523769,0.000350569591
rheobase,18.0,340.6000,-59.942111,-0.000583524176,0.000350570211
rheobase,18.0,340.7000,-59.942107,-0.000583524583,0.000350570829
rheobase,18.0,340.8000,-59.942103,-0.000583524989,0.000350571447
rheobase,18.0,340.9000,-59.942099,-0.000583525394,0.000350572063
rheobase,18.0,341.0000,-59.942096,-0.000583525799,0.000350572678
rheobase,18.0,341.1000,-59.942092,-0.000583526203,0.000350573292
rheobase,18.0,341.2000,-59.942088,-0.000583526606,0.000350573905
rheobase,18.0,341.3000,-59.942085,-0.000583527008,0.000350574517
rheobase,18.0,341.4000,-59.942081,-0.000583527409,0.000350575127
rheobase,18.0,341.5000,-59.942077,-0.00058352781,0.000350575737
rheobase,18.0,341.6000,-59.942074,-0.00058352821,0.000350576345
rheobase,18.0,341.7000,-59.942070,-0.000583528609,0.000350576952
rheobase,18.0,341.8000,-59.942067,-0.000583529008,0.000350577558
rheobase,18.0,341.9000,-59.942063,-0.000583529406,0.000350578163
rheobase,18.0,342.0000,-59.942059,-0.000583529803,0.000350578767
rheobase,18.0,342.1000,-59.942056,-0.000583530199,0.00035057937
rheobase,18.0,342.2000,-59.942052,-0.000583530595,0.000350579972
rheobase,18.0,342.3000,-59.942049,-0.00058353099,0.000350580572
rheobase,18.0,342.4000,-59.942045,-0.000583531384,0.000350581171
rheobase,18.0,342.5000,-59.942041,-0.000583531777,0.00035058177
rheobase,18.0,342.6000,-59.942038,-0.00058353217,0.000350582367
rheobase,18.0,342.7000,-59.942034,-0.000583532562,0.000350582963
rheobase,18.0,342.8000,-59.942031,-0.000583532953,0.000350583558
rheobase,18.0,342.9000,-59.942027,-0.000583533343,0.000350584152
rheobase,18.0,343.0000,-59.942024,-0.000583533733,0.000350584745
rheobase,18.0,343.1000,-59.942020,-0.000583534122,0.000350585337
rheobase,18.0,343.2000,-59.942016,-0.000583534511,0.000350585927
rheobase,18.0,343.3000,-59.942013,-0.000583534898,0.000350586517
rheobase,18.0,343.4000,-59.942009,-0.000583535285,0.000350587105
rheobase,18.0,343.5000,-59.942006,-0.000583535671,0.000350587693
rheobase,18.0,343.6000,-59.942002,-0.000583536057,0.000350588279
rheobase,18.0,343.7000,-59.941999,-0.000583536442,0.000350588864
rheobase,18.0,343.8000,-59.941995,-0.000583536826,0.000350589448
rheobase,18.0,343.9000,-59.941992,-0.000583537209,0.000350590032
rheobase,18.0,344.0000,-59.941988,-0.000583537592,0.000350590614
rheobase,18.0,344.1000,-59.941985,-0.000583537974,0.000350591195
rheobase,18.0,344.2000,-59.941981,-0.000583538355,0.000350591774
rheobase,18.0,344.3000,-59.941978,-0.000583538735,0.000350592353
rheobase,18.0,344.4000,-59.941975,-0.000583539115,0.000350592931
rheobase,18.0,344.5000,-59.941971,-0.000583539494,0.000350593508
rheobase,18.0,344.6000,-59.941968,-0.000583539873,0.000350594083
rheobase,18.0,344.7000,-59.941964,-0.00058354025,0.000350594658
rheobase,18.0,344.8000,-59.941961,-0.000583540627,0.000350595231
rheobase,18.0,344.9000,-59.941957,-0.000583541004,0.000350595804
rheobase,18.0,345.0000,-59.941954,-0.000583541379,0.000350596375
rheobase,18.0,345.1000,-59.941951,-0.000583541754,0.000350596945
rheobase,18.0,345.2000,-59.941947,-0.000583542128,0.000350597515
rheobase,18.0,345.3000,-59.941944,-0.000583542502,0.000350598083
rheobase,18.0,345.4000,-59.941940,-0.000583542875,0.00035059865
rheobase,18.0,345.5000,-59.941937,-0.000583543247,0.000350599216
rheobase,18.0,345.6000,-59.941934,-0.000583543618,0.000350599781
rheobase,18.0,345.7000,-59.941930,-0.000583543989,0.000350600345
rheobase,18.0,345.8000,-59.941927,-0.000583544359,0.000350600908
rheobase,18.0,345.9000,-59.941923,-0.000583544729,0.00035060147
rheobase,18.0,346.0000,-59.941920,-0.000583545097,0.000350602031
rheobase,18.0,346.1000,-59.941917,-0.000583545465,0.000350602591
rheobase,18.0,346.2000,-59.941913,-0.000583545833,0.00035060315
rheobase,18.0,346.3000,-59.941910,-0.000583546199,0.000350603708
rheobase,18.0,346.4000,-59.941907,-0.000583546565,0.000350604265
rheobase,18.0,346.5000,-59.941903,-0.000583546931,0.000350604821
rheobase,18.0,346.6000,-59.941900,-0.000583547295,0.000350605375
rheobase,18.0,346.7000,-59.941897,-0.000583547659,0.000350605929
rheobase,18.0,346.8000,-59.941893,-0.000583548023,0.000350606482
rheobase,18.0,346.9000,-59.941890,-0.000583548385,0.000350607034
rheobase,18.0,347.0000,-59.941887,-0.000583548747,0.000350607584
rheobase,18.0,347.1000,-59.941884,-0.000583549108,0.000350608134
rheobase,18.0,347.2000,-59.941880,-0.000583549469,0.000350608683
rheobase,18.0,347.3000,-59.941877,-0.000583549829,0.00035060923
rheobase,18.0,347.4000,-59.941874,-0.000583550188,0.000350609777
rheobase,18.0,347.5000,-59.941870,-0.000583550547,0.000350610323
rheobase,18.0,347.6000,-59.941867,-0.000583550905,0.000350610867
rheobase,18.0,347.7000,-59.941864,-0.000583551262,0.000350611411
rheobase,18.0,347.8000,-59.941861,-0.000583551619,0.000350611954
rheobase,18.0,347.9000,-59.941857,-0.000583551975,0.000350612495
rheobase,18.0,348.0000,-59.941854,-0.00058355233,0.000350613036
rheobase,18.0,348.1000,-59.941851,-0.000583552685,0.000350613575
rheobase,18.0,348.2000,-59.941848,-0.000583553039,0.000350614114
rheobase,18.0,348.3000,-59.941845,-0.000583553392,0.000350614652
rheobase,18.0,348.4000,-59.941841,-0.000583553745,0.000350615188
rheobase,18.0,348.5000,-59.941838,-0.000583554097,0.000350615724
rheobase,18.0,348.6000,-59.941835,-0.000583554448,0.000350616259
rheobase,18.0,348.7000,-59.941832,-0.000583554799,0.000350616793
rheobase,18.0,348.8000,-59.941829,-0.000583555149,0.000350617325
rheobase,18.0,348.9000,-59.941825,-0.000583555498,0.000350617857
rheobase,18.0,349.0000,-59.941822,-0.000583555847,0.000350618388
rheobase,18.0,349.1000,-59.941819,-0.000583556195,0.000350618918
rheobase,18.0,349.2000,-59.941816,-0.000583556543,0.000350619446
rheobase,18.0,349.3000,-59.941813,-0.00058355689,0.000350619974
rheobase,18.0,349.4000,-59.941810,-0.000583557236,0.000350620501
rheobase,18.0,349.5000,-59.941806,-0.000583557582,0.000350621027
rheobase,18.0,349.6000,-59.941803,-0.000583557927,0.000350621552
rheobase,18.0,349.7000,-59.941800,-0.000583558271,0.000350622076
rheobase,18.0,349.8000,-59.941797,-0.000583558615,0.000350622599
rheobase,18.0,349.9000,-59.941794,-0.000583558958,0.000350623121
rheobase,18.0,350.0000,-59.941791,-0.0005835593,0.000350623642
rheobase,18.0,350.1000,-59.941788,-0.000583559642,0.000350624162
rheobase,18.0,350.2000,-59.941785,-0.000583559983,0.000350624681
rheobase,18.0,350.3000,-59.941781,-0.000583560323,0.0003506252
rheobase,18.0,350.4000,-59.941778,-0.000583560663,0.000350625717
rheobase,18.0,350.5000,-59.941775,-0.000583561002,0.000350626233
rheobase,18.0,350.6000,-59.941772,-0.000583561341,0.000350626748
rheobase,18.0,350.7000,-59.941769,-0.000583561679,0.000350627263
rheobase,18.0,350.8000,-59.941766,-0.000583562016,0.000350627776
rheobase,18.0,350.9000,-59.941763,-0.000583562353,0.000350628289
rheobase,18.0,351.0000,-59.941760,-0.000583562689,0.0003506288
rheobase,18.0,351.1000,-59.941757,-0.000583563025,0.000350629311
rheobase,18.0,351.2000,-59.941754,-0.00058356336,0.000350629821
rheobase,18.0,351.3000,-59.941751,-0.000583563694,0.000350630329
rheobase,18.0,351.4000,-59.941748,-0.000583564028,0.000350630837
rheobase,18.0,351.5000,-59.941745,-0.000583564361,0.000350631344
rheobase,18.0,351.6000,-59.941742,-0.000583564693,0.00035063185
rheobase,18.0,351.7000,-59.941739,-0.000583565025,0.000350632355
rheobase,18.0,351.8000,-59.941736,-0.000583565356,0.000350632859
rheobase,18.0,351.9000,-59.941733,-0.000583565686,0.000350633362
rheobase,18.0,352.0000,-59.941730,-0.000583566016,0.000350633864
rheobase,18.0,352.1000,-59.941727,-0.000583566346,0.000350634366
rheobase,18.0,352.2000,-59.941724,-0.000583566674,0.000350634866
rheobase,18.0,352.3000,-59.941721,-0.000583567003,0.000350635365
rheobase,18.0,352.4000,-59.941718,-0.00058356733,0.000350635864
rheobase,18.0,352.5000,-59.941715,-0.000583567657,0.000350636362
rheobase,18.0,352.6000,-59.941712,-0.000583567983,0.000350636858
rheobase,18.0,352.7000,-59.941709,-0.000583568309,0.000350637354
rheobase,18.0,352.8000,-59.941706,-0.000583568634,0.000350637849
rheobase,18.0,352.9000,-59.941703,-0.000583568959,0.000350638343
rheobase,18.0,353.0000,-59.941700,-0.000583569283,0.000350638836
rheobase,18.0,353.1000,-59.941697,-0.000583569606,0.000350639328
rheobase,18.0,353.2000,-59.941694,-0.000583569929,0.000350639819
rheobase,18.0,353.3000,-59.941691,-0.000583570251,0.00035064031
rheobase,18.0,353.4000,-59.941688,-0.000583570572,0.000350640799
rheobase,18.0,353.5000,-59.941685,-0.000583570893,0.000350641287
rheobase,18.0,353.6000,-59.941682,-0.000583571213,0.000350641775
rheobase,18.0,353.7000,-59.941679,-0.000583571533,0.000350642262
rheobase,18.0,353.8000,-59.941676,-0.000583571852,0.000350642748
rheobase,18.0,353.9000,-59.941673,-0.000583572171,0.000350643233
rheobase,18.0,354.0000,-59.941671,-0.000583572489,0.000350643717
rheobase,18.0,354.1000,-59.941668,-0.000583572806,0.0003506442
rheobase,18.0,354.2000,-59.941665,-0.000583573123,0.000350644682
rheobase,18.0,354.3000,-59.941662,-0.000583573439,0.000350645163
rheobase,18.0,354.4000,-59.941659,-0.000583573755,0.000350645644
rheobase,18.0,354.5000,-59.941656,-0.00058357407,0.000350646123
rheobase,18.0,354.6000,-59.941653,-0.000583574384,0.000350646602
rheobase,18.0,354.7000,-59.941650,-0.000583574698,0.00035064708
rheobase,18.0,354.8000,-59.941648,-0.000583575011,0.000350647557
rheobase,18.0,354.9000,-59.941645,-0.000583575324,0.000350648033
rheobase,18.0,355.0000,-59.941642,-0.000583575636,0.000350648508
rheobase,18.0,355.1000,-59.941639,-0.000583575948,0.000350648982
